LIBRARY_ID,ANCHOR_ID,COSMIC_ID,Label,Endpoint,CELL_LINE_NAME,tissue
148124,24978538,949093,2,Bliss,BT-483,Breast
24978538,11707110,949093,0,sub-HSA,BT-483,Breast
24978538,208908,949093,0,sub-HSA,BT-483,Breast
24978538,51001932,949093,1,IDA,BT-483,Breast
23725625,11707110,949093,1,IDA,BT-483,Breast
23725625,51001932,949093,1,IDA,BT-483,Breast
6450551,24978538,949093,2,Bliss,BT-483,Breast
10184653,24978538,949093,3,Synergy,BT-483,Breast
10184653,11707110,949093,1,SA-L,BT-483,Breast
10184653,51001932,949093,2,Bliss,BT-483,Breast
11433190,24856436,949093,1,IDA,BT-483,Breast
1401,208908,949093,1,IDA,BT-483,Breast
46930998,11707110,949093,1,SA-L,BT-483,Breast
46930998,208908,949093,2,Bliss,BT-483,Breast
46930998,51001932,949093,1,SA-L,BT-483,Breast
5330286,11707110,949093,1,IDA,BT-483,Breast
5330286,208908,949093,2,Bliss,BT-483,Breast
5330286,51001932,949093,2,Bliss,BT-483,Breast
17755052,24856436,949093,1,IDA,BT-483,Breast
17755052,11707110,949093,1,SA-L,BT-483,Breast
17755052,208908,949093,3,Synergy,BT-483,Breast
3385,11152667,949093,1,IDA,BT-483,Breast
11626560,208908,949093,1,IDA,BT-483,Breast
5310940,24978538,949093,2,Bliss,BT-483,Breast
24856436,23725625,949093,0,sub-HSA,BT-483,Breast
24856436,11152667,949093,2,Bliss,BT-483,Breast
60750,11152667,949093,1,SA-L,BT-483,Breast
60750,24856436,949093,1,IDA,BT-483,Breast
11707110,24978538,949093,2,Bliss,BT-483,Breast
11707110,644241,949093,1,SA-L,BT-483,Breast
11707110,208908,949093,1,IDA,BT-483,Breast
11707110,51001932,949093,2,Bliss,BT-483,Breast
44462760,208908,949093,1,IDA,BT-483,Breast
5394,23725625,949093,1,IDA,BT-483,Breast
5394,24856436,949093,2,Bliss,BT-483,Breast
104842,24978538,949093,2,Bliss,BT-483,Breast
11640390,11707110,949093,1,IDA,BT-483,Breast
11640390,208908,949093,2,Bliss,BT-483,Breast
11640390,51001932,949093,2,Bliss,BT-483,Breast
11488320,51001932,949093,2,Bliss,BT-483,Breast
51001932,24978538,949093,3,Synergy,BT-483,Breast
51001932,11707110,949093,1,SA-L,BT-483,Breast
51001932,208908,949093,0,sub-HSA,BT-483,Breast
24866313,11707110,949093,1,IDA,BT-483,Breast
44224160,46930998,949093,1,SA-L,BT-483,Breast
44224160,51001932,949093,1,IDA,BT-483,Breast
46926973,11707110,949093,1,IDA,BT-483,Breast
46926973,208908,949093,2,Bliss,BT-483,Breast
46926973,51001932,949093,2,Bliss,BT-483,Breast
25262965,24978538,949093,3,Synergy,BT-483,Breast
25262965,24978538,949093,3,Synergy,BT-483,Breast
17755052,24978538,949093,3,Synergy,BT-483,Breast
5494449,24978538,949093,3,Synergy,BT-483,Breast
17755052,24978538,949093,3,Synergy,BT-483,Breast
208908,24978538,949093,3,Synergy,BT-483,Breast
44137675,24978538,949093,3,Synergy,BT-483,Breast
44224160,24978538,949093,3,Synergy,BT-483,Breast
135400873,24978538,949093,3,Synergy,BT-483,Breast
9914412,24978538,949093,3,Synergy,BT-483,Breast
11327430,24978538,949093,3,Synergy,BT-483,Breast
44137675,24978538,949093,3,Synergy,BT-483,Breast
216239,24978538,949093,3,Synergy,BT-483,Breast
24771867,24978538,949093,3,Synergy,BT-483,Breast
24978538,17755052,949093,3,Synergy,BT-483,Breast
44224160,11626560,949093,3,Synergy,BT-483,Breast
56649450,24978538,949093,3,Synergy,BT-483,Breast
44224160,24978538,949093,3,Synergy,BT-483,Breast
46930998,44224160,949093,3,Synergy,BT-483,Breast
11152667,387447,949093,0,sub-HSA,BT-483,Breast
25262965,24856436,949093,0,sub-HSA,BT-483,Breast
51001932,3385,949093,0,sub-HSA,BT-483,Breast
644241,84691,949093,0,sub-HSA,BT-483,Breast
25262965,148124,949093,0,sub-HSA,BT-483,Breast
51042438,1401,949093,0,sub-HSA,BT-483,Breast
11152667,11640390,949093,0,sub-HSA,BT-483,Breast
11152667,11707110,949093,0,sub-HSA,BT-483,Breast
25262965,24856436,949093,0,sub-HSA,BT-483,Breast
11152667,46930998,949093,0,sub-HSA,BT-483,Breast
11152667,5330286,949093,0,sub-HSA,BT-483,Breast
51001932,5330286,949093,0,sub-HSA,BT-483,Breast
46907787,3385,949093,0,sub-HSA,BT-483,Breast
11152667,23725625,949093,0,sub-HSA,BT-483,Breast
644241,84691,949093,0,sub-HSA,BT-483,Breast
51001932,11152667,949093,0,sub-HSA,BT-483,Breast
51001932,1401,949093,0,sub-HSA,BT-483,Breast
51001932,11152667,949093,0,sub-HSA,BT-483,Breast
46907787,44224160,949093,0,sub-HSA,BT-483,Breast
51001932,44224160,949093,0,sub-HSA,BT-483,Breast
51001932,135539077,949093,0,sub-HSA,BT-483,Breast
51001932,135539077,949093,0,sub-HSA,BT-483,Breast
51001932,17755052,949093,0,sub-HSA,BT-483,Breast
51001932,11626560,949093,0,sub-HSA,BT-483,Breast
51001932,11626560,949093,0,sub-HSA,BT-483,Breast
84691,11152667,949094,3,Synergy,M059J,Central Nervous System
84691,24856436,949094,2,Bliss,M059J,Central Nervous System
148124,24978538,949094,1,SA-L,M059J,Central Nervous System
24978538,11707110,949094,1,IDA,M059J,Central Nervous System
24978538,208908,949094,1,IDA,M059J,Central Nervous System
24978538,51001932,949094,1,IDA,M059J,Central Nervous System
23725625,11707110,949094,2,Bliss,M059J,Central Nervous System
23725625,51001932,949094,1,IDA,M059J,Central Nervous System
6450551,24978538,949094,1,SA-L,M059J,Central Nervous System
10184653,24978538,949094,1,SA-L,M059J,Central Nervous System
10184653,11707110,949094,1,SA-L,M059J,Central Nervous System
10184653,51001932,949094,1,SA-L,M059J,Central Nervous System
11433190,24856436,949094,1,IDA,M059J,Central Nervous System
1401,208908,949094,1,SA-L,M059J,Central Nervous System
46930998,11707110,949094,2,Bliss,M059J,Central Nervous System
46930998,208908,949094,1,SA-L,M059J,Central Nervous System
46930998,51001932,949094,1,SA-L,M059J,Central Nervous System
5330286,11707110,949094,1,IDA,M059J,Central Nervous System
5330286,208908,949094,1,SA-L,M059J,Central Nervous System
5330286,51001932,949094,1,IDA,M059J,Central Nervous System
17755052,24856436,949094,2,Bliss,M059J,Central Nervous System
17755052,11707110,949094,1,SA-L,M059J,Central Nervous System
17755052,208908,949094,1,SA-L,M059J,Central Nervous System
3385,11152667,949094,2,Bliss,M059J,Central Nervous System
11626560,208908,949094,1,SA-L,M059J,Central Nervous System
5310940,24978538,949094,2,Bliss,M059J,Central Nervous System
24856436,23725625,949094,1,SA-L,M059J,Central Nervous System
24856436,11152667,949094,3,Synergy,M059J,Central Nervous System
60750,11152667,949094,1,SA-L,M059J,Central Nervous System
60750,24856436,949094,1,SA-L,M059J,Central Nervous System
11707110,24978538,949094,1,SA-L,M059J,Central Nervous System
11707110,644241,949094,1,SA-L,M059J,Central Nervous System
11707110,208908,949094,1,SA-L,M059J,Central Nervous System
11707110,51001932,949094,2,Bliss,M059J,Central Nervous System
44462760,208908,949094,1,SA-L,M059J,Central Nervous System
5394,23725625,949094,2,Bliss,M059J,Central Nervous System
5394,24856436,949094,2,Bliss,M059J,Central Nervous System
104842,24978538,949094,2,Bliss,M059J,Central Nervous System
11640390,11707110,949094,2,Bliss,M059J,Central Nervous System
11640390,208908,949094,1,SA-L,M059J,Central Nervous System
11640390,51001932,949094,1,IDA,M059J,Central Nervous System
11488320,51001932,949094,2,Bliss,M059J,Central Nervous System
51001932,24978538,949094,2,Bliss,M059J,Central Nervous System
51001932,11707110,949094,2,Bliss,M059J,Central Nervous System
51001932,208908,949094,1,SA-L,M059J,Central Nervous System
24866313,11707110,949094,0,sub-HSA,M059J,Central Nervous System
44224160,46930998,949094,2,Bliss,M059J,Central Nervous System
44224160,51001932,949094,1,IDA,M059J,Central Nervous System
46926973,11707110,949094,1,IDA,M059J,Central Nervous System
46926973,208908,949094,1,SA-L,M059J,Central Nervous System
46926973,51001932,949094,1,IDA,M059J,Central Nervous System
84691,11152667,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
84691,24856436,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
148124,24978538,949153,3,Synergy,HAL-01,Haematopoietic and Lymphoid
24978538,11707110,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
24978538,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
24978538,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
23725625,11707110,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
23725625,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
6450551,24978538,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
10184653,24978538,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
10184653,11707110,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
10184653,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
11433190,24856436,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
1401,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
46930998,11707110,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
46930998,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
46930998,51001932,949153,0,sub-HSA,HAL-01,Haematopoietic and Lymphoid
5330286,11707110,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
5330286,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
5330286,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
17755052,24856436,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
17755052,11707110,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
17755052,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
3385,11152667,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
11626560,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
5310940,24978538,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
24856436,23725625,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
24856436,11152667,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
60750,11152667,949153,3,Synergy,HAL-01,Haematopoietic and Lymphoid
60750,24856436,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
11707110,24978538,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
11707110,644241,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
11707110,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
11707110,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
44462760,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
5394,23725625,949153,3,Synergy,HAL-01,Haematopoietic and Lymphoid
5394,24856436,949153,1,SA-A,HAL-01,Haematopoietic and Lymphoid
104842,24978538,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
11640390,11707110,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
11640390,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
11640390,51001932,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
11488320,51001932,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
51001932,24978538,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
51001932,11707110,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
51001932,208908,949153,1,SA-L,HAL-01,Haematopoietic and Lymphoid
24866313,11707110,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
44224160,46930998,949153,2,Bliss,HAL-01,Haematopoietic and Lymphoid
44224160,51001932,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
46926973,11707110,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
46926973,208908,949153,0,sub-HSA,HAL-01,Haematopoietic and Lymphoid
46926973,51001932,949153,1,IDA,HAL-01,Haematopoietic and Lymphoid
84691,11152667,949155,1,IDA,ES8,Bone
84691,24856436,949155,2,Bliss,ES8,Bone
148124,24978538,949155,1,SA-L,ES8,Bone
24978538,11707110,949155,1,IDA,ES8,Bone
24978538,208908,949155,1,IDA,ES8,Bone
24978538,51001932,949155,3,Synergy,ES8,Bone
23725625,11707110,949155,1,SA-L,ES8,Bone
23725625,51001932,949155,1,IDA,ES8,Bone
6450551,24978538,949155,1,IDA,ES8,Bone
10184653,24978538,949155,1,SA-L,ES8,Bone
10184653,11707110,949155,1,SA-L,ES8,Bone
10184653,51001932,949155,2,Bliss,ES8,Bone
11433190,24856436,949155,3,Synergy,ES8,Bone
1401,208908,949155,3,Synergy,ES8,Bone
46930998,11707110,949155,1,SA-L,ES8,Bone
46930998,208908,949155,1,SA-L,ES8,Bone
46930998,51001932,949155,2,Bliss,ES8,Bone
5330286,11707110,949155,1,IDA,ES8,Bone
5330286,208908,949155,1,SA-L,ES8,Bone
5330286,51001932,949155,2,Bliss,ES8,Bone
17755052,24856436,949155,2,Bliss,ES8,Bone
17755052,11707110,949155,0,sub-HSA,ES8,Bone
17755052,208908,949155,1,SA-L,ES8,Bone
3385,11152667,949155,2,Bliss,ES8,Bone
11626560,208908,949155,1,SA-L,ES8,Bone
5310940,24978538,949155,3,Synergy,ES8,Bone
24856436,23725625,949155,1,SA-L,ES8,Bone
24856436,11152667,949155,3,Synergy,ES8,Bone
60750,11152667,949155,1,SA-L,ES8,Bone
60750,24856436,949155,1,IDA,ES8,Bone
11707110,24978538,949155,1,IDA,ES8,Bone
11707110,644241,949155,2,Bliss,ES8,Bone
11707110,208908,949155,2,Bliss,ES8,Bone
11707110,51001932,949155,2,Bliss,ES8,Bone
44462760,208908,949155,1,SA-L,ES8,Bone
5394,23725625,949155,3,Synergy,ES8,Bone
5394,24856436,949155,1,SA-A,ES8,Bone
104842,24978538,949155,1,IDA,ES8,Bone
11640390,11707110,949155,1,SA-L,ES8,Bone
11640390,208908,949155,1,SA-L,ES8,Bone
11640390,51001932,949155,2,Bliss,ES8,Bone
11488320,51001932,949155,1,SA-A,ES8,Bone
51001932,24978538,949155,1,SA-L,ES8,Bone
51001932,11707110,949155,1,SA-L,ES8,Bone
51001932,208908,949155,1,SA-L,ES8,Bone
24866313,11707110,949155,1,IDA,ES8,Bone
44224160,46930998,949155,1,SA-L,ES8,Bone
44224160,51001932,949155,2,Bliss,ES8,Bone
46926973,11707110,949155,1,IDA,ES8,Bone
46926973,208908,949155,3,Synergy,ES8,Bone
46926973,51001932,949155,2,Bliss,ES8,Bone
84691,11152667,949156,2,Bliss,ES4,Bone
84691,24856436,949156,1,IDA,ES4,Bone
148124,24978538,949156,3,Synergy,ES4,Bone
24978538,11707110,949156,1,IDA,ES4,Bone
24978538,208908,949156,2,Bliss,ES4,Bone
24978538,51001932,949156,3,Synergy,ES4,Bone
23725625,11707110,949156,1,SA-L,ES4,Bone
23725625,51001932,949156,2,Bliss,ES4,Bone
6450551,24978538,949156,2,Bliss,ES4,Bone
10184653,24978538,949156,3,Synergy,ES4,Bone
10184653,11707110,949156,1,SA-L,ES4,Bone
10184653,51001932,949156,2,Bliss,ES4,Bone
11433190,24856436,949156,2,Bliss,ES4,Bone
1401,208908,949156,1,SA-L,ES4,Bone
46930998,11707110,949156,2,Bliss,ES4,Bone
46930998,208908,949156,2,Bliss,ES4,Bone
46930998,51001932,949156,1,SA-L,ES4,Bone
5330286,11707110,949156,2,Bliss,ES4,Bone
5330286,208908,949156,2,Bliss,ES4,Bone
5330286,51001932,949156,2,Bliss,ES4,Bone
17755052,24856436,949156,2,Bliss,ES4,Bone
17755052,11707110,949156,1,SA-L,ES4,Bone
17755052,208908,949156,1,SA-L,ES4,Bone
3385,11152667,949156,2,Bliss,ES4,Bone
11626560,208908,949156,2,Bliss,ES4,Bone
5310940,24978538,949156,3,Synergy,ES4,Bone
24856436,23725625,949156,1,SA-L,ES4,Bone
24856436,11152667,949156,3,Synergy,ES4,Bone
60750,11152667,949156,1,SA-L,ES4,Bone
60750,24856436,949156,1,IDA,ES4,Bone
11707110,24978538,949156,1,IDA,ES4,Bone
11707110,644241,949156,1,SA-L,ES4,Bone
11707110,208908,949156,1,SA-L,ES4,Bone
11707110,51001932,949156,2,Bliss,ES4,Bone
44462760,208908,949156,2,Bliss,ES4,Bone
5394,23725625,949156,3,Synergy,ES4,Bone
5394,24856436,949156,1,SA-A,ES4,Bone
104842,24978538,949156,2,Bliss,ES4,Bone
11640390,11707110,949156,1,SA-L,ES4,Bone
11640390,208908,949156,3,Synergy,ES4,Bone
11640390,51001932,949156,2,Bliss,ES4,Bone
11488320,51001932,949156,2,Bliss,ES4,Bone
51001932,24978538,949156,3,Synergy,ES4,Bone
51001932,11707110,949156,1,SA-L,ES4,Bone
51001932,208908,949156,2,Bliss,ES4,Bone
24866313,11707110,949156,1,IDA,ES4,Bone
44224160,46930998,949156,2,Bliss,ES4,Bone
44224160,51001932,949156,3,Synergy,ES4,Bone
46926973,11707110,949156,1,IDA,ES4,Bone
46926973,208908,949156,1,IDA,ES4,Bone
46926973,51001932,949156,2,Bliss,ES4,Bone
84691,11152667,949157,3,Synergy,ES6,Bone
84691,24856436,949157,2,Bliss,ES6,Bone
148124,24978538,949157,3,Synergy,ES6,Bone
24978538,11707110,949157,1,IDA,ES6,Bone
24978538,208908,949157,2,Bliss,ES6,Bone
24978538,51001932,949157,2,Bliss,ES6,Bone
23725625,11707110,949157,1,SA-L,ES6,Bone
23725625,51001932,949157,1,IDA,ES6,Bone
6450551,24978538,949157,1,IDA,ES6,Bone
10184653,24978538,949157,2,Bliss,ES6,Bone
10184653,11707110,949157,1,SA-L,ES6,Bone
10184653,51001932,949157,2,Bliss,ES6,Bone
11433190,24856436,949157,2,Bliss,ES6,Bone
1401,208908,949157,1,SA-L,ES6,Bone
46930998,11707110,949157,0,sub-HSA,ES6,Bone
46930998,208908,949157,1,SA-L,ES6,Bone
46930998,51001932,949157,1,SA-L,ES6,Bone
5330286,11707110,949157,0,sub-HSA,ES6,Bone
5330286,208908,949157,1,SA-L,ES6,Bone
5330286,51001932,949157,1,IDA,ES6,Bone
17755052,24856436,949157,2,Bliss,ES6,Bone
17755052,11707110,949157,1,SA-L,ES6,Bone
17755052,208908,949157,1,SA-L,ES6,Bone
3385,11152667,949157,1,IDA,ES6,Bone
11626560,208908,949157,1,SA-L,ES6,Bone
5310940,24978538,949157,1,IDA,ES6,Bone
24856436,23725625,949157,0,sub-HSA,ES6,Bone
24856436,11152667,949157,1,SA-L,ES6,Bone
60750,11152667,949157,1,SA-L,ES6,Bone
60750,24856436,949157,1,IDA,ES6,Bone
11707110,24978538,949157,2,Bliss,ES6,Bone
11707110,644241,949157,0,sub-HSA,ES6,Bone
11707110,208908,949157,0,sub-HSA,ES6,Bone
11707110,51001932,949157,1,IDA,ES6,Bone
44462760,208908,949157,1,SA-L,ES6,Bone
5394,23725625,949157,2,Bliss,ES6,Bone
5394,24856436,949157,2,Bliss,ES6,Bone
104842,24978538,949157,2,Bliss,ES6,Bone
11640390,11707110,949157,1,SA-L,ES6,Bone
11640390,208908,949157,1,SA-L,ES6,Bone
11640390,51001932,949157,1,IDA,ES6,Bone
11488320,51001932,949157,2,Bliss,ES6,Bone
51001932,24978538,949157,1,SA-L,ES6,Bone
51001932,11707110,949157,1,SA-L,ES6,Bone
51001932,208908,949157,1,SA-L,ES6,Bone
24866313,11707110,949157,1,IDA,ES6,Bone
44224160,46930998,949157,1,SA-L,ES6,Bone
44224160,51001932,949157,2,Bliss,ES6,Bone
46926973,11707110,949157,1,IDA,ES6,Bone
46926973,208908,949157,1,IDA,ES6,Bone
46926973,51001932,949157,2,Bliss,ES6,Bone
84691,11152667,949158,2,Bliss,ES1,Bone
84691,24856436,949158,2,Bliss,ES1,Bone
148124,24978538,949158,1,SA-L,ES1,Bone
24978538,11707110,949158,1,IDA,ES1,Bone
24978538,208908,949158,3,Synergy,ES1,Bone
24978538,51001932,949158,2,Bliss,ES1,Bone
23725625,11707110,949158,0,sub-HSA,ES1,Bone
23725625,51001932,949158,2,Bliss,ES1,Bone
6450551,24978538,949158,1,IDA,ES1,Bone
10184653,24978538,949158,1,SA-L,ES1,Bone
10184653,11707110,949158,1,SA-L,ES1,Bone
10184653,51001932,949158,2,Bliss,ES1,Bone
11433190,24856436,949158,3,Synergy,ES1,Bone
1401,208908,949158,2,Bliss,ES1,Bone
46930998,11707110,949158,1,SA-L,ES1,Bone
46930998,208908,949158,2,Bliss,ES1,Bone
46930998,51001932,949158,2,Bliss,ES1,Bone
5330286,11707110,949158,0,sub-HSA,ES1,Bone
5330286,208908,949158,0,sub-HSA,ES1,Bone
5330286,51001932,949158,2,Bliss,ES1,Bone
17755052,24856436,949158,1,IDA,ES1,Bone
17755052,11707110,949158,1,SA-L,ES1,Bone
17755052,208908,949158,1,SA-L,ES1,Bone
3385,11152667,949158,2,Bliss,ES1,Bone
11626560,208908,949158,1,SA-L,ES1,Bone
5310940,24978538,949158,2,Bliss,ES1,Bone
24856436,23725625,949158,1,SA-L,ES1,Bone
24856436,11152667,949158,2,Bliss,ES1,Bone
60750,11152667,949158,1,SA-L,ES1,Bone
60750,24856436,949158,1,IDA,ES1,Bone
11707110,24978538,949158,2,Bliss,ES1,Bone
11707110,644241,949158,2,Bliss,ES1,Bone
11707110,208908,949158,2,Bliss,ES1,Bone
11707110,51001932,949158,2,Bliss,ES1,Bone
44462760,208908,949158,1,SA-L,ES1,Bone
5394,23725625,949158,3,Synergy,ES1,Bone
5394,24856436,949158,1,SA-A,ES1,Bone
104842,24978538,949158,1,IDA,ES1,Bone
11640390,11707110,949158,1,SA-L,ES1,Bone
11640390,208908,949158,1,SA-L,ES1,Bone
11640390,51001932,949158,1,IDA,ES1,Bone
11488320,51001932,949158,1,SA-A,ES1,Bone
51001932,24978538,949158,1,SA-L,ES1,Bone
51001932,11707110,949158,1,SA-L,ES1,Bone
51001932,208908,949158,1,SA-L,ES1,Bone
24866313,11707110,949158,0,sub-HSA,ES1,Bone
44224160,46930998,949158,2,Bliss,ES1,Bone
44224160,51001932,949158,2,Bliss,ES1,Bone
46926973,11707110,949158,1,IDA,ES1,Bone
46926973,208908,949158,3,Synergy,ES1,Bone
46926973,51001932,949158,2,Bliss,ES1,Bone
84691,11152667,949160,2,Bliss,EW-7,Bone
84691,24856436,949160,2,Bliss,EW-7,Bone
148124,24978538,949160,2,Bliss,EW-7,Bone
24978538,11707110,949160,1,IDA,EW-7,Bone
24978538,208908,949160,3,Synergy,EW-7,Bone
24978538,51001932,949160,3,Synergy,EW-7,Bone
23725625,11707110,949160,1,SA-L,EW-7,Bone
23725625,51001932,949160,2,Bliss,EW-7,Bone
6450551,24978538,949160,2,Bliss,EW-7,Bone
10184653,24978538,949160,2,Bliss,EW-7,Bone
10184653,11707110,949160,1,SA-L,EW-7,Bone
10184653,51001932,949160,2,Bliss,EW-7,Bone
11433190,24856436,949160,1,IDA,EW-7,Bone
1401,208908,949160,2,Bliss,EW-7,Bone
46930998,11707110,949160,1,SA-L,EW-7,Bone
46930998,208908,949160,1,SA-L,EW-7,Bone
46930998,51001932,949160,2,Bliss,EW-7,Bone
5330286,11707110,949160,1,IDA,EW-7,Bone
5330286,208908,949160,2,Bliss,EW-7,Bone
5330286,51001932,949160,2,Bliss,EW-7,Bone
17755052,24856436,949160,2,Bliss,EW-7,Bone
17755052,11707110,949160,1,SA-L,EW-7,Bone
17755052,208908,949160,1,SA-L,EW-7,Bone
3385,11152667,949160,2,Bliss,EW-7,Bone
11626560,208908,949160,1,SA-L,EW-7,Bone
5310940,24978538,949160,3,Synergy,EW-7,Bone
24856436,23725625,949160,1,SA-L,EW-7,Bone
24856436,11152667,949160,3,Synergy,EW-7,Bone
60750,11152667,949160,1,SA-L,EW-7,Bone
60750,24856436,949160,0,sub-HSA,EW-7,Bone
11707110,24978538,949160,3,Synergy,EW-7,Bone
11707110,644241,949160,2,Bliss,EW-7,Bone
11707110,208908,949160,1,SA-L,EW-7,Bone
11707110,51001932,949160,3,Synergy,EW-7,Bone
44462760,208908,949160,2,Bliss,EW-7,Bone
5394,23725625,949160,3,Synergy,EW-7,Bone
5394,24856436,949160,1,SA-A,EW-7,Bone
104842,24978538,949160,2,Bliss,EW-7,Bone
11640390,11707110,949160,1,SA-L,EW-7,Bone
11640390,208908,949160,1,SA-L,EW-7,Bone
11640390,51001932,949160,2,Bliss,EW-7,Bone
11488320,51001932,949160,1,SA-A,EW-7,Bone
51001932,24978538,949160,1,SA-L,EW-7,Bone
51001932,11707110,949160,1,SA-L,EW-7,Bone
51001932,208908,949160,1,SA-L,EW-7,Bone
24866313,11707110,949160,1,IDA,EW-7,Bone
44224160,46930998,949160,2,Bliss,EW-7,Bone
44224160,51001932,949160,2,Bliss,EW-7,Bone
46926973,11707110,949160,1,IDA,EW-7,Bone
46926973,208908,949160,3,Synergy,EW-7,Bone
46926973,51001932,949160,2,Bliss,EW-7,Bone
84691,11152667,949161,1,IDA,EW-3,Bone
84691,24856436,949161,1,IDA,EW-3,Bone
148124,24978538,949161,2,Bliss,EW-3,Bone
24978538,11707110,949161,1,IDA,EW-3,Bone
24978538,208908,949161,1,IDA,EW-3,Bone
24978538,51001932,949161,1,IDA,EW-3,Bone
23725625,11707110,949161,1,SA-L,EW-3,Bone
23725625,51001932,949161,1,IDA,EW-3,Bone
6450551,24978538,949161,2,Bliss,EW-3,Bone
10184653,24978538,949161,2,Bliss,EW-3,Bone
10184653,11707110,949161,1,SA-L,EW-3,Bone
10184653,51001932,949161,2,Bliss,EW-3,Bone
11433190,24856436,949161,2,Bliss,EW-3,Bone
1401,208908,949161,1,SA-L,EW-3,Bone
46930998,11707110,949161,1,SA-L,EW-3,Bone
46930998,208908,949161,1,SA-L,EW-3,Bone
46930998,51001932,949161,1,SA-L,EW-3,Bone
5330286,11707110,949161,0,sub-HSA,EW-3,Bone
5330286,208908,949161,0,sub-HSA,EW-3,Bone
5330286,51001932,949161,1,IDA,EW-3,Bone
17755052,24856436,949161,1,IDA,EW-3,Bone
17755052,11707110,949161,0,sub-HSA,EW-3,Bone
17755052,208908,949161,0,sub-HSA,EW-3,Bone
3385,11152667,949161,2,Bliss,EW-3,Bone
11626560,208908,949161,3,Synergy,EW-3,Bone
5310940,24978538,949161,2,Bliss,EW-3,Bone
24856436,23725625,949161,1,SA-L,EW-3,Bone
24856436,11152667,949161,2,Bliss,EW-3,Bone
60750,11152667,949161,1,SA-L,EW-3,Bone
60750,24856436,949161,1,IDA,EW-3,Bone
11707110,24978538,949161,3,Synergy,EW-3,Bone
11707110,644241,949161,1,SA-L,EW-3,Bone
11707110,208908,949161,1,SA-L,EW-3,Bone
11707110,51001932,949161,2,Bliss,EW-3,Bone
44462760,208908,949161,1,SA-L,EW-3,Bone
5394,23725625,949161,3,Synergy,EW-3,Bone
5394,24856436,949161,1,SA-A,EW-3,Bone
104842,24978538,949161,1,IDA,EW-3,Bone
11640390,11707110,949161,1,SA-L,EW-3,Bone
11640390,208908,949161,1,SA-L,EW-3,Bone
11640390,51001932,949161,0,sub-HSA,EW-3,Bone
11488320,51001932,949161,1,SA-A,EW-3,Bone
51001932,24978538,949161,2,Bliss,EW-3,Bone
51001932,11707110,949161,1,SA-L,EW-3,Bone
51001932,208908,949161,1,SA-L,EW-3,Bone
24866313,11707110,949161,1,IDA,EW-3,Bone
44224160,46930998,949161,2,Bliss,EW-3,Bone
44224160,51001932,949161,2,Bliss,EW-3,Bone
46926973,11707110,949161,1,IDA,EW-3,Bone
46926973,208908,949161,1,IDA,EW-3,Bone
46926973,51001932,949161,2,Bliss,EW-3,Bone
84691,11152667,949163,2,Bliss,EW-1,Bone
84691,24856436,949163,1,IDA,EW-1,Bone
